collegeName,branch,category,quota,round,closingRank,cutoffYear
"Sinhgad College of Engineering, Vadgaon (BK), Pune",Chemical Engineering,ST,MH,3,47530,2019
"Sinhgad College of Engineering, Vadgaon (BK), Pune",Production Engineering,General,MH,3,73271,2019
"Sinhgad College of Engineering, Vadgaon (BK), Pune",Mechanical Engineering,OBC,MH,3,41331,2019
"Sinhgad College of Engineering, Vadgaon (BK), Pune",Mechanical Engineering,OBC,MH,3,74676,2019
"Sinhgad Technical Education Society's Smt. Kashibai Navale College of Engineering,Vadgaon,Pune",Computer Engineering,General,MH,3,17546,2019
"Sinhgad Technical Education Society's Smt. Kashibai Navale College of Engineering,Vadgaon,Pune",Computer Engineering,SC,MH,3,20108,2019
"Sinhgad Technical Education Society's Smt. Kashibai Navale College of Engineering,Vadgaon,Pune",Information Technology,SC,MH,3,22721,2019
"Sinhgad Technical Education Society's Smt. Kashibai Navale College of Engineering,Vadgaon,Pune",Electronics and Telecommunication Engg,OBC,MH,3,73650,2019
"Sinhgad Technical Education Society's Smt. Kashibai Navale College of Engineering,Vadgaon,Pune",Electronics and Telecommunication Engg,General,MH,3,53149,2019
"Sinhgad Technical Education Society's Smt. Kashibai Navale College of Engineering,Vadgaon,Pune",Mechanical Engineering,General,MH,3,71563,2019
"Sinhgad Technical Education Society's Smt. Kashibai Navale College of Engineering,Vadgaon,Pune",Mechanical Engineering,General,MH,3,84517,2019
"Indira College of Engineering & Management, Pune",Civil Engineering,General,MH,3,80944,2019
"Indira College of Engineering & Management, Pune",Computer Engineering,SC,MH,3,23693,2019
"Indira College of Engineering & Management, Pune",Mechanical Engineering,General,MH,3,86765,2019
"Indira College of Engineering & Management, Pune",Mechanical Engineering[Sandwich],General,MH,3,70819,2019
"Sinhgad Technical Education Society, Sinhgad Institute of Technology and Science, Narhe (Ambegaon)",Civil Engineering,General,MH,3,86005,2019
"Sinhgad Technical Education Society, Sinhgad Institute of Technology and Science, Narhe (Ambegaon)",Computer Engineering,General,MH,3,22283,2019
"Sinhgad Technical Education Society, Sinhgad Institute of Technology and Science, Narhe (Ambegaon)",Computer Engineering,SC,MH,3,36742,2019
"Sinhgad Technical Education Society, Sinhgad Institute of Technology and Science, Narhe (Ambegaon)",Information Technology,OBC,MH,3,45202,2019
"Sinhgad Technical Education Society, Sinhgad Institute of Technology and Science, Narhe (Ambegaon)",Electronics and Telecommunication Engg,General,MH,3,65283,2019
"Sinhgad Technical Education Society, Sinhgad Institute of Technology and Science, Narhe (Ambegaon)",Mechanical Engineering,General,MH,3,81518,2019
"Al-Ameen Educational and Medical Foundation, College of Engineering, Koregaon, Bhima",Computer Engineering,General,MH,3,80777,2019
"K. J.'s Educational Institut Trinity College of Engineering and Research, Pisoli, Haveli",Computer Engineering,SC,MH,3,25670,2019
"K. J.'s Educational Institut Trinity College of Engineering and Research, Pisoli, Haveli",Information Technology,OBC,MH,3,75276,2019
"Sinhagad Institute of Technology, Lonavala",Computer Engineering,SC,MH,3,57693,2019
"Sinhagad Institute of Technology, Lonavala",Computer Engineering,General,MH,3,62324,2019
"Sinhagad Institute of Technology, Lonavala",Information Technology,OBC,MH,3,62926,2019
"Sinhagad Institute of Technology, Lonavala",Electrical Engineering,General,MH,3,56838,2019
"Sinhagad Institute of Technology, Lonavala",Electronics and Telecommunication Engg,General,MH,3,76871,2019
"Sinhagad Institute of Technology, Lonavala",Mechanical Engineering,General,MH,3,40022,2019
"Sinhgad Academy of Engineering, Kondhwa (BK)  Kondhwa-Saswad Road, Pune",Civil Engineering,General,MH,3,86979,2019
"Sinhgad Academy of Engineering, Kondhwa (BK)  Kondhwa-Saswad Road, Pune",Computer Engineering,OBC,MH,3,30894,2019
"Sinhgad Academy of Engineering, Kondhwa (BK)  Kondhwa-Saswad Road, Pune",Computer Engineering,SC,MH,3,36495,2019
"Sinhgad Academy of Engineering, Kondhwa (BK)  Kondhwa-Saswad Road, Pune",Information Technology,ST,MH,3,40308,2019
"Sinhgad Academy of Engineering, Kondhwa (BK)  Kondhwa-Saswad Road, Pune",Electronics and Telecommunication Engg,General,MH,3,80001,2019
"Sinhgad Academy of Engineering, Kondhwa (BK)  Kondhwa-Saswad Road, Pune",Mechanical Engineering,General,MH,3,67887,2019
"Sinhgad Academy of Engineering, Kondhwa (BK)  Kondhwa-Saswad Road, Pune",Mechanical Engineering,General,MH,3,63648,2019
"Marathwada Mitra Mandal's Institute of Technology, Lohgaon, Pune",Civil Engineering,General,MH,3,79203,2019
"Marathwada Mitra Mandal's Institute of Technology, Lohgaon, Pune",Computer Engineering,OBC,MH,3,38741,2019
"Marathwada Mitra Mandal's Institute of Technology, Lohgaon, Pune",Mechanical Engineering,General,MH,3,82448,2019
"Pune District Education  Association's College of Engineering, Pune",Computer Engineering,SC,MH,3,36281,2019
"Pune District Education  Association's College of Engineering, Pune",Information Technology,OBC,MH,3,37008,2019
"Pune District Education  Association's College of Engineering, Pune",Electronics and Telecommunication Engg,General,MH,3,72113,2019
"Pune District Education  Association's College of Engineering, Pune",Instrumentation Engineering,General,MH,3,80060,2019
"Pune District Education  Association's College of Engineering, Pune",Mechanical Engineering,General,MH,3,85339,2019
"Dr. D. Y. Patil Vidya Pratishthan Society Dr .D. Y. Patil Institute of Engineering & Technology, Pimpri,Pune",Civil Engineering,SC,MH,3,62824,2019
"Dr. D. Y. Patil Vidya Pratishthan Society Dr .D. Y. Patil Institute of Engineering & Technology, Pimpri,Pune",Computer Engineering,OBC,MH,3,15068,2019
"Dr. D. Y. Patil Vidya Pratishthan Society Dr .D. Y. Patil Institute of Engineering & Technology, Pimpri,Pune",Computer Engineering,SC,MH,3,17094,2019
"Dr. D. Y. Patil Vidya Pratishthan Society Dr .D. Y. Patil Institute of Engineering & Technology, Pimpri,Pune",Information Technology,SC,MH,3,20457,2019
"Dr. D. Y. Patil Vidya Pratishthan Society Dr .D. Y. Patil Institute of Engineering & Technology, Pimpri,Pune",Electrical Engineering,ST,MH,3,31466,2019
"Dr. D. Y. Patil Vidya Pratishthan Society Dr .D. Y. Patil Institute of Engineering & Technology, Pimpri,Pune",Electronics and Telecommunication Engg,General,MH,3,36994,2019
"Dr. D. Y. Patil Vidya Pratishthan Society Dr .D. Y. Patil Institute of Engineering & Technology, Pimpri,Pune",Instrumentation Engineering,General,MH,3,82960,2019
"Dr. D. Y. Patil Vidya Pratishthan Society Dr .D. Y. Patil Institute of Engineering & Technology, Pimpri,Pune",Mechanical Engineering,ST,MH,3,54340,2019
"Dr. D. Y. Patil Vidya Pratishthan Society Dr .D. Y. Patil Institute of Engineering & Technology, Pimpri,Pune",Mechanical Engineering,OBC,MH,3,24200,2019
"K. E. Society's Rajarambapu Institute of Technology, Walwa, Sangli",Civil Engineering,SC,MH,3,12674,2019
"K. E. Society's Rajarambapu Institute of Technology, Walwa, Sangli",Computer Engineering,ST,MH,3,9945,2019
"K. E. Society's Rajarambapu Institute of Technology, Walwa, Sangli",Electrical Engineering,OBC,MH,3,18399,2019
"K. E. Society's Rajarambapu Institute of Technology, Walwa, Sangli",Electronics and Telecommunication Engg,SC,MH,3,25406,2019
"K. E. Society's Rajarambapu Institute of Technology, Walwa, Sangli",Computer Science and Information Technology,SC,MH,3,39586,2019
"K. E. Society's Rajarambapu Institute of Technology, Walwa, Sangli",Mechanical Engineering,SC,MH,3,14406,2019
"K. E. Society's Rajarambapu Institute of Technology, Walwa, Sangli",Mechanical Engineering Automobile,SC,MH,3,65108,2019
"Shri. Balasaheb Mane Prasarak Mandals, Ashokrao Mane Group of Institutions, Kolhapur",Civil Engineering,General,MH,3,84941,2019
"Shri. Balasaheb Mane Prasarak Mandals, Ashokrao Mane Group of Institutions, Kolhapur",Computer Science and Engineering,General,MH,3,69947,2019
"KSGBS's Bharat- Ratna Indira Gandhi College of Engineering, Kegaon, Solapur",Bio Medical Engineering,General,MH,3,62657,2019
"Shri Vithal Education and Research Institute's College of Engineering, Pandharpur",Civil Engineering,OBC,MH,3,39352,2019
"Shri Vithal Education and Research Institute's College of Engineering, Pandharpur",Computer Science and Engineering,SC,MH,3,38632,2019
"Shri Vithal Education and Research Institute's College of Engineering, Pandharpur",Electrical Engineering,SC,MH,3,45520,2019
"Shri Vithal Education and Research Institute's College of Engineering, Pandharpur",Electronics and Telecommunication Engg,PWD,MH,3,26994,2019
"Shri Vithal Education and Research Institute's College of Engineering, Pandharpur",Mechanical Engineering,General,MH,3,60263,2019
"Dattajirao Kadam Technical Education Society's Textile & Engineering Institute, Ichalkaranji.",Civil Engineering,ST,MH,3,61565,2019
"Dattajirao Kadam Technical Education Society's Textile & Engineering Institute, Ichalkaranji.",Computer Science and Engineering,SC,MH,3,12477,2019
"Dattajirao Kadam Technical Education Society's Textile & Engineering Institute, Ichalkaranji.",Electrical Engineering,ST,MH,3,73200,2019
"Dattajirao Kadam Technical Education Society's Textile & Engineering Institute, Ichalkaranji.",Electronics and Telecommunication Engg,SC,MH,3,30731,2019
"Dattajirao Kadam Technical Education Society's Textile & Engineering Institute, Ichalkaranji.",Electronics Engineering,OBC,MH,3,71286,2019
"Dattajirao Kadam Technical Education Society's Textile & Engineering Institute, Ichalkaranji.",Mechanical Engineering,ST,MH,3,38024,2019
"Dattajirao Kadam Technical Education Society's Textile & Engineering Institute, Ichalkaranji.",Man Made Textile Technology,General,MH,3,43461,2019
"Dattajirao Kadam Technical Education Society's Textile & Engineering Institute, Ichalkaranji.",Textile Chemistry,SC,MH,3,11947,2019
"Dattajirao Kadam Technical Education Society's Textile & Engineering Institute, Ichalkaranji.",Textile Plant Engineering,ST,MH,3,26727,2019
"Dattajirao Kadam Technical Education Society's Textile & Engineering Institute, Ichalkaranji.",Textile Technology,EWS,MH,3,9832,2019
"Pradnya Niketan Education Society's Nagesh Karajagi Orchid College of Engineering & Technology, Solapur",Civil Engineering,General,MH,3,83514,2019
"Pradnya Niketan Education Society's Nagesh Karajagi Orchid College of Engineering & Technology, Solapur",Computer Science and Engineering,General,MH,3,49949,2019
"Pradnya Niketan Education Society's Nagesh Karajagi Orchid College of Engineering & Technology, Solapur",Electrical Engineering,General,MH,3,62211,2019
"Pradnya Niketan Education Society's Nagesh Karajagi Orchid College of Engineering & Technology, Solapur",Electronics and Telecommunication Engg,General,MH,3,86856,2019
"D.Y. Patil College of Engineering and Technology, Kolhapur",Civil Engineering,General,MH,3,86205,2019
"D.Y. Patil College of Engineering and Technology, Kolhapur",Computer Science and Engineering,ST,MH,3,30395,2019
"D.Y. Patil College of Engineering and Technology, Kolhapur",Electronics and Telecommunication Engg,ST,MH,3,86689,2019
"D.Y. Patil College of Engineering and Technology, Kolhapur",Chemical Engineering,SC,MH,3,52468,2019
"D.Y. Patil College of Engineering and Technology, Kolhapur",Mechanical Engineering,General,MH,3,83224,2019
"Walchand Institute of Technology, Solapur",Civil Engineering,General,MH,3,26743,2019
"Walchand Institute of Technology, Solapur",Computer Science and Engineering,General,MH,3,14170,2019
"Walchand Institute of Technology, Solapur",Information Technology,General,MH,3,15012,2019
"Walchand Institute of Technology, Solapur",Electronics and Telecommunication Engg,General,MH,3,27361,2019
"Walchand Institute of Technology, Solapur",Electronics Engineering,General,MH,3,81019,2019
"Walchand Institute of Technology, Solapur",Mechanical Engineering,General,MH,3,74530,2019
"Kolhapur Institute of Technology's College of Engineering(Autonomous), Kolhapur",Bio Technology,OBC,MH,3,32481,2019
"Kolhapur Institute of Technology's College of Engineering(Autonomous), Kolhapur",Civil Engineering,SC,MH,3,27356,2019
"Kolhapur Institute of Technology's College of Engineering(Autonomous), Kolhapur",Environmental Engineering,ST,MH,3,71567,2019
"Kolhapur Institute of Technology's College of Engineering(Autonomous), Kolhapur",Computer Science and Engineering,ST,MH,3,13497,2019
"Kolhapur Institute of Technology's College of Engineering(Autonomous), Kolhapur",Electrical Engineering,ST,MH,3,32614,2019
"Kolhapur Institute of Technology's College of Engineering(Autonomous), Kolhapur",Electronics and Telecommunication Engg,SC,MH,3,28812,2019
"Kolhapur Institute of Technology's College of Engineering(Autonomous), Kolhapur",Mechanical Engineering,ST,MH,3,37114,2019
"Tatyasaheb Kore Institute of Engineering and Technology, Warananagar",Civil Engineering,PWD,MH,3,85608,2019
"Tatyasaheb Kore Institute of Engineering and Technology, Warananagar",Computer Science and Engineering,SC,MH,3,61470,2019
"Tatyasaheb Kore Institute of Engineering and Technology, Warananagar",Electronics and Telecommunication Engg,General,MH,3,80860,2019
"Tatyasaheb Kore Institute of Engineering and Technology, Warananagar",Chemical Engineering,General,MH,3,77108,2019
"Tatyasaheb Kore Institute of Engineering and Technology, Warananagar",Mechanical Engineering,PWD,MH,3,74110,2019
"Shetkari Shikshan Mandal's Pad. Vasantraodada Patil Institute of Technology, Budhgaon, Sangli",Civil Engineering,General,MH,3,71079,2019
"Shetkari Shikshan Mandal's Pad. Vasantraodada Patil Institute of Technology, Budhgaon, Sangli",Computer Science and Engineering,SC,MH,3,28718,2019
"Shetkari Shikshan Mandal's Pad. Vasantraodada Patil Institute of Technology, Budhgaon, Sangli",Electrical Engineering,General,MH,3,82410,2019
"Shetkari Shikshan Mandal's Pad. Vasantraodada Patil Institute of Technology, Budhgaon, Sangli",Electronics and Telecommunication Engg,General,MH,3,82750,2019
"Shetkari Shikshan Mandal's Pad. Vasantraodada Patil Institute of Technology, Budhgaon, Sangli",Electronics Engineering,General,MH,3,81416,2019
"Shetkari Shikshan Mandal's Pad. Vasantraodada Patil Institute of Technology, Budhgaon, Sangli",Instrumentation Engineering,General,MH,3,70799,2019
"Shetkari Shikshan Mandal's Pad. Vasantraodada Patil Institute of Technology, Budhgaon, Sangli",Chemical Engineering,General,MH,3,78212,2019
"Shetkari Shikshan Mandal's Pad. Vasantraodada Patil Institute of Technology, Budhgaon, Sangli",Mechanical Engineering,General,MH,3,77652,2019
"Rayat Shikshan Sanstha's Karmaveer Bhaurao Patil College of Engineering, Satara",Civil Engineering,SC,MH,3,75470,2019
"Rayat Shikshan Sanstha's Karmaveer Bhaurao Patil College of Engineering, Satara",Computer Engineering,OBC,MH,3,34043,2019
"Rayat Shikshan Sanstha's Karmaveer Bhaurao Patil College of Engineering, Satara",Electronics Engineering,General,MH,3,57805,2019
"Rayat Shikshan Sanstha's Karmaveer Bhaurao Patil College of Engineering, Satara",Mechanical Engineering,General,MH,3,75667,2019
"Pune Institute of Computer Technology, Dhankavdi, Pune",Computer Engineering,EWS,MH,3,1712,2019
"Pune Institute of Computer Technology, Dhankavdi, Pune",Information Technology,OBC,MH,3,1550,2019
"Pune Institute of Computer Technology, Dhankavdi, Pune",Electronics and Telecommunication Engg,ST,MH,3,2871,2019
"Pune Institute of Computer Technology, Dhankavdi, Pune",Electronics and Telecommunication Engg,ST,MH,3,3608,2019
"Dr. D. Y. Patil Pratishthan's D.Y.Patil College of Engineering Akurdi, Pune",Civil Engineering,OBC,MH,3,44635,2019
"Dr. D. Y. Patil Pratishthan's D.Y.Patil College of Engineering Akurdi, Pune",Civil Engineering,SC,MH,3,52418,2019
"Dr. D. Y. Patil Pratishthan's D.Y.Patil College of Engineering Akurdi, Pune",Computer Engineering,SC,MH,3,17148,2019
"Dr. D. Y. Patil Pratishthan's D.Y.Patil College of Engineering Akurdi, Pune",Information Technology,General,MH,3,8432,2019
"Dr. D. Y. Patil Pratishthan's D.Y.Patil College of Engineering Akurdi, Pune",Electronics and Telecommunication Engg,SC,MH,3,23308,2019
"Dr. D. Y. Patil Pratishthan's D.Y.Patil College of Engineering Akurdi, Pune",Instrumentation Engineering,OBC,MH,3,84384,2019
"Dr. D. Y. Patil Pratishthan's D.Y.Patil College of Engineering Akurdi, Pune",Mechanical Engineering,OBC,MH,3,14340,2019
"Dr. D. Y. Patil Pratishthan's D.Y.Patil College of Engineering Akurdi, Pune",Mechanical Engineering,PWD,MH,3,32142,2019
